Item,Price
6262,62.745000000000005
3258,57.23333333333333
7578,42.65333333333333
3032,93.25
6475,46.58200000000001
3104,58.4025
2220,33.438
5816,68.10857142857144
5448,32.872
5865,49.160000000000004
1594,61.879999999999995
6278,82.14
7832,86.2525
1365,59.6725
5716,78.57333333333334
3683,60.097142857142856
1490,37.644999999999996
5947,52.69
7782,31.898333333333337
8842,37.5725
3580,68.99333333333333
9129,57.567142857142855
5425,58.85333333333333
5715,44.57
8687,56.38857142857144
6612,66.28571428571429
3602,50.28
1938,61.029999999999994
1983,34.3
6632,45.62
2759,21.153333333333332
7459,81.90333333333334
3740,33.93
5249,43.491
3677,64.83777777777777
8100,59.85
6130,48.18666666666667
3753,61.125
4095,84.97
8716,56.255
2470,66.59285714285714
4008,52.8
6014,72.07000000000001
3464,30.15
9718,65.22
4466,34.9675
3492,41.02375
5925,75.055
5774,33.300000000000004
6841,45.235
4191,78.255
9340,56.844444444444434
1967,90.48
5057,57.72285714285715
5868,73.95
3649,70.12333333333333
7134,24.726666666666663
2337,58.366666666666674
2853,58.43333333333334
2585,31.416666666666668
2578,51.29
8076,46.836
6909,59.053999999999995
7953,33.65
7788,42.222500000000004
6099,37.864
4030,41.28333333333333
5623,45.023999999999994
6106,50.854285714285716
6836,57.388
6439,55.16285714285715
7055,48.723333333333336
3665,59.598
3196,51.305
6054,62.89
6327,59.037777777777784
1777,38.57714285714286
8707,2.82
2568,56.488571428571426
4448,14.093333333333334
6893,34.776666666666664
3935,50.03
8052,38.81666666666666
8230,88.32999999999998
6487,45.574
1298,47.96888888888889
8483,47.712
4503,62.22
6094,23.325
3418,58.574999999999996
6660,48.8825
7316,78.465
6207,41.336
7474,50.646666666666654
5786,50.085
7520,54.526666666666664
7919,34.75666666666667
8386,26.830000000000002
9484,64.84
8033,42.342000000000006
3525,72.495
9221,57.78
5152,37.400000000000006
8135,53.39666666666667
1183,9.790000000000001
7564,62.61333333333334
1800,63.394999999999996
9577,34.74857142857143
9788,57.9
1326,58.39
3367,48.84888888888888
7260,57.9825
2876,62.58
3140,55.26
1052,51.2325
6900,10.32
1135,23.313333333333333
3667,43.93600000000001
4913,63.596666666666664
5617,30.466666666666665
1623,46.445
8660,44.47
9395,62.74
4385,54.5825
6320,44.11
6195,27.549166666666665
3931,44.525
6307,26.39
2697,56.291111111111114
7030,43.585
4986,43.48666666666667
6451,49.00285714285714
8142,52.57
7031,85.045
6084,43.67
3696,69.13
1056,28.09
1673,67.22666666666667
3494,72.85
2911,55.748333333333335
6166,19.47
8266,43.76666666666667
6483,12.56
7387,43.85294117647059
2719,94.16999999999999
4712,47.07
7291,57.3125
3062,48.40666666666666
1213,38.7825
7346,55.062
5441,51.27
5103,44.35909090909092
2896,58.315
8403,53.84857142857142
6234,85.5
8602,75.075
1299,45.811428571428564
6762,57.516
4395,46.39
5135,14.32
1040,37.615
5306,50.818749999999994
4069,39.056666666666665
8341,45.12833333333333
5472,57.9
6178,31.603333333333335
4405,23.97333333333333
4203,81.17
9411,90.53
3662,18.69333333333333
6970,54.806666666666665
7353,40.03
2484,53.94500000000001
4677,49.882000000000005
1827,25.685000000000002
1681,45.635
1485,23.445
6499,67.70249999999999
2267,63.345
7396,54.595
2769,72.11999999999999
8517,52.79666666666666
8359,36.205
9263,22.405
2331,50.659375000000004
5217,60.720000000000006
9929,40.108
5584,45.845
6072,63.589999999999996
9495,40.11
2315,47.13666666666666
6856,42.53636363636363
3521,66.17666666666666
2358,36.12
4393,42.55500000000001
1822,50.61333333333334
6177,63.98428571428572
5548,58.52333333333333
6247,51.04333333333333
5546,51.14
5033,45.477500000000006
1747,40.025
1521,59.086666666666666
8229,48.92999999999999
7677,30.884999999999998
3901,42.00333333333333
4480,56.65400000000001
3765,46.19444444444444
1201,47.7675
6596,56.93333333333334
2466,35.23666666666667
3566,49.02625
6067,59.21142857142856
1054,36.362500000000004
7887,53.144999999999996
9543,56.6523076923077
2419,46.27499999999999
4646,64.546
9253,33.878
7045,16.085
6933,53.35
6165,57.083333333333336
2755,41.153333333333336
2867,62.54
6760,41.322
6269,52.6
8822,63.522857142857156
8078,37.89
5933,32.93300000000001
4178,56.269999999999996
1123,59.39999999999999
9271,42.54333333333333
4267,52.99142857142858
1610,58.938750000000006
2249,66.0575
9991,39.537
9863,55.57333333333332
7084,45.336
6688,50.225
1051,60.26
3279,57.17
7670,55.199999999999996
5338,29.865
1463,66.485
6335,54.71
8565,33.2525
7142,60.144999999999996
9693,33.81333333333334
9352,43.46
7297,34.90166666666667
8732,72.3875
2173,45.163333333333334
1264,66.83333333333333
1257,39.65
8580,56.196666666666665
9481,53.97666666666667
5158,56.24
7910,35.29333333333333
6627,46.623333333333335
4787,36.206
9046,50.85647058823528
7213,65.72333333333333
3993,46.88285714285714
9852,15.56
1325,40.697500000000005
5971,39.361875
2317,53.575
6764,72.015
3344,67.97666666666667
8702,47.6875
5398,60.480000000000004
7445,54.148
7582,43.160000000000004
7954,27.860000000000003
4567,41.82
7815,35.535999999999994
9339,56.74000000000001
2232,59.464
4373,61.257999999999996
2052,38.995
5904,32.43666666666667
1592,30.0
2066,50.11000000000001
1101,77.24000000000001
3932,73.33142857142857
5284,12.41
1008,76.02
9717,5.49
6756,64.51666666666667
2388,54.6425
9839,60.43666666666667
5385,60.27624999999999
5574,37.89
1890,52.988749999999996
2274,52.461666666666666
6141,36.80833333333333
8805,64.84333333333333
8194,56.38833333333333
5994,44.656666666666666
7890,51.69125
7440,59.70666666666667
4820,40.72833333333333
5186,41.68
7359,76.715
4685,23.046666666666667
6664,43.99666666666667
9694,42.958749999999995
4425,56.208333333333336
1289,68.26611111111112
2045,21.563333333333333
1794,27.7925
7167,60.22
2523,43.53888888888889
8432,50.701428571428565
6409,55.6875
4846,60.935
6855,84.485
8502,40.94
1304,68.22571428571429
3016,78.705
1778,47.14
3067,66.99
5041,51.735
8563,54.404545454545456
1044,65.5
8961,54.064
4106,25.335
6659,60.15333333333333
6003,46.556
7557,20.28
4564,52.72
7501,66.8375
2506,64.69800000000001
3518,57.1625
7855,48.32375
8075,26.0275
7653,56.93875
6299,49.07750000000001
9763,57.22
4852,55.79363636363637
8952,41.488
4673,37.845
7388,47.585
6434,65.955
7618,53.08428571428571
1545,65.84666666666666
5148,47.75666666666667
5646,62.85374999999999
1127,12.902500000000002
3693,66.68571428571428
5661,60.65555555555555
1342,66.80333333333334
2879,11.014999999999999
5870,50.26499999999999
6135,39.494
1020,53.20666666666667
1486,48.793
5024,44.441250000000004
1445,29.334285714285716
7637,31.810000000000002
3960,51.11
2121,63.550000000000004
6529,56.561249999999994
8648,61.165
5893,50.98625
6621,48.836666666666666
4537,20.77
2861,65.89888888888889
4563,39.61714285714286
7658,28.080000000000002
7615,53.93
6920,50.124
2130,53.06
8495,56.254999999999995
7073,35.955000000000005
5657,60.163333333333334
7905,21.884999999999998
8608,41.373
5463,37.169999999999995
7021,64.18285714285715
9781,6.91
8678,46.086666666666666
2646,59.224000000000004
8254,40.266666666666666
1908,63.900000000000006
1477,63.42125000000001
3093,41.515
6519,50.28
4794,47.15
3802,50.842
2877,52.907999999999994
7243,70.76333333333334
2935,61.04999999999999
8810,35.065
2188,24.950000000000003
9219,38.03666666666667
8550,79.495
8931,71.73333333333333
7376,45.271428571428565
8179,39.2825
6387,40.02
4302,38.81
2263,59.595
1113,73.2
6834,35.56333333333333
9682,5.37
7192,90.25
9719,60.822
7140,77.55
3113,40.17100000000001
8493,43.93333333333333
6946,63.888
6842,64.5025
9063,42.89333333333334
8334,39.303333333333335
2513,43.38666666666666
5287,50.21333333333334
8828,70.66
9257,49.426
7465,55.754444444444445
3068,45.2275
9132,46.11833333333333
9446,32.182500000000005
7024,47.79
2290,44.95444444444445
1803,23.16333333333333
9703,40.17428571428571
5582,68.76
2925,76.22
4475,48.864999999999995
9466,53.385
5465,59.69
5214,42.88
1296,40.766666666666666
5100,62.324
8591,38.57888888888888
6684,42.115
3236,43.7825
7041,34.138
1697,45.41833333333333
6292,47.207
6989,41.61777777777778
5801,69.37333333333333
8439,38.038333333333334
8431,45.21333333333333
9992,47.52
3540,47.345000000000006
9406,1.72
3254,62.31857142857143
2280,10.7
5631,37.879999999999995
5997,66.71000000000001
6326,41.5875
9268,37.25333333333333
7857,40.062
2117,57.25750000000001
7302,52.71
7611,37.735
7303,66.12
8044,26.759999999999998
2517,53.005
9151,47.580000000000005
5889,62.89
4189,41.14000000000001
3838,56.64857142857143
7696,63.36142857142857
8669,66.79375
6197,51.129999999999995
1337,53.32899999999999
9463,16.195
6488,16.226666666666667
2976,49.863333333333344
1038,44.92
4519,52.06666666666666
5580,42.098333333333336
5093,41.159000000000006
1104,10.375
9723,53.63125
7407,25.16
4801,56.10625
2041,77.55
6956,51.847142857142856
5609,60.4525
3528,18.69
5799,12.885
2693,66.795
1581,50.07
9670,48.295
6871,76.77499999999999
7416,38.84
7251,67.92666666666666
6119,67.5875
7015,67.76
4879,76.68
1364,51.10333333333333
9164,46.93
4946,39.526666666666664
6081,31.935999999999996
4175,37.408
6138,47.184000000000005
3059,50.41833333333333
3623,59.20928571428572
6470,45.144999999999996
3284,64.385
1661,47.106
5023,29.155
7848,40.14857142857143
1643,67.19
2176,49.27
7567,37.22
3420,62.855000000000004
7896,70.52333333333333
4660,35.91
2643,27.576666666666664
9609,34.97666666666667
8027,50.55714285714286
3673,51.843333333333334
4228,62.35
7119,34.18666666666666
6823,61.605000000000004
8157,17.676666666666666
8348,74.08399999999999
3488,51.099999999999994
7529,37.724999999999994
4143,36.135555555555555
9897,40.51
4694,8.033333333333333
9420,49.903333333333336
6715,34.961999999999996
9588,37.21
6229,75.275
4734,31.24
2416,43.211666666666666
9568,49.807500000000005
4512,33.06666666666666
8347,52.22
1009,52.095
3529,33.7875
5763,44.75333333333333
5930,58.336666666666666
9071,52.995833333333316
4196,57.265
4209,51.595
6172,42.76499999999999
8271,57.01666666666666
7339,31.968
6942,46.65444444444445
4215,56.111428571428576
1877,31.74
7375,46.098749999999995
4278,52.84285714285714
6107,51.49
7264,61.26333333333333
4227,48.3825
3186,58.669999999999995
5162,51.68000000000001
9187,29.417500000000004
6608,61.21
1780,93.55
5071,49.129999999999995
3125,47.54
5713,48.63
2406,51.98666666666667
9549,30.09111111111111
3251,55.435
4254,52.8975
3151,38.190000000000005
4780,83.63333333333334
6274,50.4075
6184,33.09666666666667
3679,18.646666666666665
8327,58.81666666666666
2520,35.738
3308,31.04
4465,51.83
5257,51.6525
2200,74.58333333333333
4125,54.475
4280,42.23333333333334
3939,56.53333333333334
7588,57.575
3809,32.03
2840,80.23
9474,26.361666666666665
9300,31.96
6206,48.050000000000004
2373,24.084000000000003
1963,41.971111111111114
1641,10.51
3860,56.11
7123,34.83066666666666
1534,46.6475
6457,48.029999999999994
9628,91.83
3626,58.68666666666667
2348,56.16624999999999
7553,55.583333333333336
7150,79.9925
1149,52.564
6683,48.71
1406,31.42
9586,33.52181818181818
6459,75.8575
1664,41.04
4680,44.765
8074,26.266666666666666
4613,40.614
9303,37.82
8947,70.06
8029,44.77333333333333
8382,61.25333333333334
5339,58.87000000000001
9949,49.47666666666667
3965,53.057272727272725
1275,40.21142857142856
5635,41.169999999999995
6026,45.056666666666665
2848,38.35333333333333
2917,53.41375
4650,38.3
3984,64.02
2866,25.82
7408,45.24333333333334
7039,37.15
6881,47.86
5337,39.812
4321,23.0
6967,44.92333333333334
2592,44.046666666666674
1601,52.30833333333333
6928,59.16399999999999
9345,46.16
3524,62.72500000000001
4941,32.29
3535,63.86000000000001
4350,44.90875
1118,52.32888888888889
3876,48.937999999999995
8998,55.44
6514,31.485
9216,54.72749999999999
4139,46.120000000000005
1712,54.713750000000005
9829,60.64000000000001
8374,45.45000000000001
6070,17.76
5814,18.395
1602,31.938
2417,9.74
7342,58.94500000000001
2587,59.512
5545,36.484
5928,48.623333333333335
9890,29.41
2509,48.24333333333334
7411,73.08
6808,60.838
8372,53.74
2682,52.01833333333334
9669,63.785
3452,47.27
6682,57.13857142857143
2875,36.343333333333334
9865,50.54076923076922
9524,32.45
9971,30.44
4538,56.65428571428572
2028,67.25
3510,48.72666666666666
9155,65.86999999999999
9123,40.873333333333335
9237,46.31333333333333
8826,62.12285714285714
5260,44.94333333333333
6963,69.55375000000001
4856,54.715
9784,71.1825
4376,26.046666666666667
1850,42.579166666666666
1424,46.14176470588235
5242,44.93222222222222
9175,78.34500000000001
9270,55.30699999999998
7899,51.165
7599,54.89
6569,49.89333333333334
1932,50.572500000000005
4499,47.555
6492,48.116666666666674
1245,32.15333333333333
4354,65.74
3859,61.85125000000001
7042,45.23666666666666
6571,41.631249999999994
1750,31.6
8970,43.15285714285715
1033,39.58375
6999,38.42
3849,68.267
7753,45.739999999999995
9434,50.655
1247,55.779999999999994
1835,45.405
9201,11.45
9282,65.59333333333333
2883,44.48666666666667
8021,48.29181818181817
3763,35.04
5439,58.64888888888888
6076,22.025
4092,69.435
4561,34.79384615384616
3892,61.303333333333335
4775,79.95
8953,85.63333333333333
4279,74.48375
7875,47.595
5840,68.90666666666665
8800,67.402
1652,35.004999999999995
4546,22.7175
9335,23.99
9634,48.79857142857143
4565,52.24
1092,10.344999999999999
3759,57.754999999999995
4428,47.150000000000006
5453,50.10285714285715
3036,33.11571428571428
1611,63.80333333333334
5043,34.292500000000004
8629,49.16749999999999
3034,53.5325
3958,21.805
8285,61.56666666666667
4518,71.67333333333333
5610,42.525000000000006
1946,65.55666666666667
5544,27.28
5859,52.824999999999996
6118,64.595
6728,49.116249999999994
5579,60.95666666666667
3259,78.68666666666667
8626,56.212
3534,44.65000000000001
8213,80.1
1208,18.930000000000003
4346,58.625
5132,69.565
1460,47.72666666666667
1358,47.39166666666667
3102,41.81333333333333
3266,48.43
1159,45.775000000000006
1327,44.12
5498,38.413333333333334
5818,46.76
5459,39.288333333333334
6064,55.10249999999999
4024,60.75300000000001
2855,16.996666666666666
5764,69.22000000000001
9914,62.64176470588236
3086,61.205999999999996
1163,47.005714285714284
1175,43.17
6564,44.07
9933,63.532500000000006
9229,61.565999999999995
2863,64.67666666666666
9886,61.465
8246,59.02199999999999
7923,23.4025
7545,42.56285714285714
7806,44.421
7621,68.645
7538,60.89
4684,48.51
8011,48.864999999999995
4415,30.265
1888,56.348
1488,45.29142857142857
1814,40.7275
8790,38.97
8225,92.78
5364,75.775
2082,24.090000000000003
7543,33.917500000000004
5516,34.37428571428571
7014,19.544999999999998
6436,69.95333333333333
8357,36.275000000000006
8727,51.0009090909091
4656,56.40500000000001
3491,30.988333333333333
8967,50.04125
4089,73.76400000000001
1923,71.86600000000001
2980,63.80333333333334
4386,48.227
8411,54.75333333333333
9422,41.86666666666667
7053,35.16285714285714
3466,67.182
8128,33.2425
2851,73.38166666666667
4351,54.306666666666665
8807,47.27
7083,42.0475
5310,54.21333333333334
8363,29.28
4507,34.71333333333333
7420,50.0125
8278,52.18222222222223
4198,59.07285714285714
5772,50.65
6467,32.123333333333335
5336,38.1475
8490,35.6875
7468,36.75888888888889
4990,52.99571428571429
8496,56.01666666666667
9504,45.361428571428576
7700,56.44666666666666
2536,73.355
8256,16.475
5588,38.685
3309,63.81333333333333
5565,52.25000000000001
6281,56.668749999999996
5079,59.00333333333334
4845,35.97
6723,33.587500000000006
7219,57.21666666666666
6066,76.39666666666666
9989,30.4075
7085,61.51800000000001
9055,68.02799999999999
2909,50.464
6449,54.702
9103,48.85333333333333
6646,62.74
4276,42.906666666666666
2418,43.06
1929,69.47333333333334
2794,46.098888888888894
6429,61.95666666666667
7409,59.39
5279,69.14
6785,33.305
2179,58.714
2260,71.765
5082,25.250000000000004
1041,67.10428571428572
4490,50.49333333333334
4099,27.446666666666673
8941,50.906666666666666
1943,35.4725
2890,65.40833333333333
2919,43.37222222222223
1259,29.13
2449,57.70666666666667
7531,46.394999999999996
6486,90.09
8878,34.475
5293,56.224000000000004
8538,64.04
5423,46.663333333333334
7370,40.02
2765,44.57
3100,28.139999999999997
4491,53.879999999999995
8742,61.76285714285715
7691,61.78
9761,47.73285714285714
2294,47.24625
9207,57.682500000000005
6044,38.495000000000005
6193,40.004999999999995
7183,47.82285714285714
3847,9.5
2716,59.74333333333333
6188,67.0125
5806,36.24
7498,53.2
8775,53.73384615384616
7601,40.699999999999996
2532,63.10666666666666
8767,58.66799999999999
8170,55.809999999999995
2219,44.42
4904,67.94333333333333
9569,37.63
6384,44.582499999999996
3455,22.343333333333334
5737,70.39333333333333
8641,54.041875
8890,43.902
7401,11.969999999999999
7476,55.95909090909092
7448,65.15666666666667
6741,31.155
9044,48.034285714285716
6843,56.19
7310,46.39166666666666
6971,46.03333333333333
3760,51.06571428571429
3725,36.91
3092,62.43666666666667
2798,54.77666666666667
3821,40.25666666666667
8355,38.690000000000005
2529,67.37666666666668
5628,43.02333333333334
5067,58.81
3047,42.67666666666667
5129,68.25
1917,46.0476923076923
2440,59.873333333333335
6342,45.190000000000005
3336,53.432
1172,36.882857142857134
3264,20.115
4388,83.42666666666666
8617,67.34
6111,38.91
5460,59.10333333333333
5751,76.815
3999,41.288
5860,43.269999999999996
4241,60.016000000000005
3129,88.98333333333333
6850,38.39333333333333
5494,38.9
6051,34.055
2924,68.37
5464,34.10999999999999
6998,11.923333333333334
7844,63.9
5432,51.48166666666666
4380,49.07499999999999
9172,49.333333333333336
9391,29.693333333333335
7466,72.272
1737,17.05
5888,63.94
9626,36.75333333333334
9858,48.105000000000004
7470,49.22
1971,75.90499999999999
4912,31.48
7619,66.63399999999999
6672,79.58000000000001
8990,48.43
3246,33.01
9262,38.776666666666664
4858,48.894999999999996
2795,41.46142857142856
8016,54.81166666666667
4951,43.71666666666667
8193,66.265
5672,77.22
3106,38.38799999999999
1569,37.004999999999995
9637,35.010000000000005
5830,64.355
4733,34.37666666666667
2339,34.417500000000004
6020,45.65777777777779
8314,62.25090909090909
2255,35.42
9625,58.41357142857142
7842,33.68666666666667
6310,51.56666666666667
9663,60.00600000000001
8541,0.72
7107,38.92333333333334
3479,71.77
7441,62.25833333333333
1081,54.16857142857143
4679,75.39333333333333
1957,58.092499999999994
1347,61.315
7716,52.89333333333334
7577,69.03
2026,41.405
5619,39.300000000000004
8864,53.644000000000005
8956,5.84
2886,40.007777777777775
7568,47.65714285714286
9742,39.95
3916,36.440000000000005
4555,73.16666666666667
1168,29.5
4324,50.876666666666665
6491,53.41
7486,67.91333333333334
2412,85.8675
3659,56.52
1970,57.05800000000001
3546,63.635000000000005
9506,41.155
1628,66.9525
7114,68.28999999999999
4737,58.82428571428572
2132,74.78999999999999
9730,60.92
7020,42.730000000000004
7399,50.013999999999996
6742,58.01333333333334
8038,35.64833333333333
3346,34.60333333333333
1988,49.31333333333333
5231,56.5
2160,81.16499999999999
5467,65.605
6899,51.55333333333334
8126,32.769999999999996
1097,38.086666666666666
5576,71.082
5586,52.78333333333333
5913,39.73333333333333
3069,61.25333333333333
2087,63.6
9805,81.315
1317,36.62285714285714
7617,31.139999999999997
6190,47.16
1763,24.510000000000005
5810,54.06250000000001
3498,50.089999999999996
4357,42.38999999999999
6074,9.883333333333333
1444,23.073333333333334
3020,21.28
7805,55.278
8119,31.72
3260,52.558749999999996
5625,29.064285714285717
9250,49.40333333333333
3385,50.11200000000001
1160,83.59
3351,48.553333333333335
6992,71.88333333333334
2967,33.276250000000005
8535,50.352500000000006
5084,25.425
5622,53.503888888888895
6063,32.592
9766,44.015
9447,44.449999999999996
8304,47.46666666666667
9507,38.29
4085,50.88333333333333
3489,95.07
6775,58.00444444444444
5138,66.66399999999999
9878,64.82166666666667
1769,46.035
6944,56.03666666666667
1563,57.71099999999999
9058,32.79
1952,50.465
3322,39.68666666666667
4413,51.185
9792,69.2975
9147,69.43375
6665,64.23400000000001
2240,42.275
1221,44.56
1615,28.295
6996,70.705
7600,70.46666666666667
3616,41.89666666666667
3991,53.18222222222222
8975,53.855000000000004
1464,21.8
1063,41.0175
4522,52.653333333333336
8836,68.342
9953,70.9825
4936,54.02125000000001
5111,45.61571428571428
8247,39.21333333333333
2616,63.68000000000001
8867,31.112000000000002
7540,59.684000000000005
3749,53.46333333333333
2546,39.74285714285714
6149,34.44
1293,43.89666666666667
3795,59.733999999999995
8526,58.5275
2511,49.46666666666667
3390,22.96
7332,49.53333333333333
